id,name,senior_author,any_author
2184,Wake Forest University,11,45
4786,RIKEN Center for Brain Science,11,42
2954,Royal Botanic Gardens,11,40
2843,Xiamen University,11,40
1394,Wenzhou Medical University,11,38
4795,National Institute of Standards and Technology,11,38
701,"National University of Ireland, Galway",11,36
4880,South China University of Technology,11,35
4200,Quantitative BioSciences,11,34
2678,Southwest University,11,34
1545,ASL Environmental Sciences (Canada),11,33
1963,Carl von Ossietzky University of Oldenburg,11,33
5867,Istituto di Genetica Molecolare,11,32
4423,University of California - San Diego School of Medicine,11,32
2859,Sichuan Agricultural University,11,31
1690,"Birkbeck, University of London",11,31
357,Agricultural Research Organization,11,30
2151,Feinstein Institute for Medical Research,11,30
3771,Örebro University,11,29
4259,Southeast University,11,29
5448,French Institute for Research in Computer Science and Automation,11,29
1211,Max Planck Institute for Infection Biology,11,28
2191,Hertie Institute for Clinical Brain Research,11,27
7266,Katholieke Hogeschool Vives,11,26
3240,University of Quebec at Montreal,11,26
5033,Wellcome Centre for Cell-Matrix Research,11,25
587,Max Planck Institute for Heart and Lung Research,11,25
2823,Neurodegeneratives Diseases Institute,11,25
4763,National Institute of Child Health and Human Development,11,25
273,Guangzhou Medical University,11,24
2356,University of Salzburg,11,24
3328,Ehime University,11,24
479,All India Institute of Medical Sciences,11,23
2197,Korean Association Of Science and Technology Studies,11,22
4345,Okayama University,11,22
4133,National Cheng Kung University,11,22
181,Instytut Biologii Doświadczalnej im. Marcelego Nenckiego,11,21
2035,Technical University of Darmstadt,11,20
2216,University of Valparaíso,11,19
3729,Molecular Biology Institute of Barcelona,11,16
3585,Actuarial Research Corporation,11,15
5182,New York University Shanghai,11,15
173,Walter and Eliza Hall Institute of Medical Research,10,78
1684,Garvan Institute of Medical Research,10,71
5000,Princess Margaret Cancer Centre,10,68
1797,Whitehead Institute for Biomedical Research,10,64
406,National Institute of Advanced Industrial Science and Technology,10,52
3259,University Hospital of Zurich,10,50
1282,National Heart Lung and Blood Institute,10,49
3671,University of Milano-Bicocca,10,49
1342,Spanish National Cancer Research Centre,10,47
5959,Laboratoire de Physique Statistique,10,45
2999,Philipp University of Marburg,10,44
1581,San Francisco State University,10,44
4598,Munich Cluster for Systems Neurology,10,44
1554,University of Szeged,10,42
2373,University of Coimbra,10,41
2464,University of Lorraine,10,40
39,University of Vigo,10,39
163,University of the Basque Country,10,38
1917,Cancer Research UK,10,36
5321,Google (United States),10,36
1947,Spanish National Centre for Cardiovascular Research,10,36
301,Murdoch University,10,36
2961,Complutense University of Madrid,10,36
2307,Centre de Coopération Internationale en Recherche Agronomique pour le Développement,10,35
4636,World Health Organization,10,34
1187,Xi'an Jiaotong University,10,33
4007,Stem Cell Institute,10,33
764,Australian Research Council Centre of Excellence for Mathematical and Statistical Frontiers,10,33
1903,Telethon Kids Institute,10,32
1655,Lawrence Livermore National Laboratory,10,31
3994,Texas Biomedical Research Institute,10,28
5229,National Agricultural Technology Institute,10,28
3445,University of Rhode Island,10,27
2225,University of Hasselt,10,27
3681,Korea University,10,27
1588,Woods Hole Oceanographic Institution,10,26
1307,Max Planck Institute of Immunobiology and Epigenetics,10,26
3556,Leibniz Institute of Plant Biochemistry,10,26
6619,Institut des Sciences de l'Evolution de Montpellier,10,26
745,Institute for Biodiversity,10,25
265,Advanced Telecommunications Research Institute International,10,25
596,Animal and Plant Health Agency,10,24
1766,Swinburne University of Technology,10,24
10632,Baycrest Hospital,10,24
6314,Institut Universitaire de France,10,24
2092,University of Oklahoma Health Sciences Center,10,24
6732,Institute for Theoretical Physics,10,24
3,Oklahoma State University,10,23
4894,Institut de Génétique Moléculaire de Montpellier,10,23
3265,University of the Republic,10,23
2199,Stockholm County Council,10,23
3245,Hanyang University,10,23
2884,Ocean University of China,10,21
2228,South China Normal University,10,21
3996,Illinois State University,10,19
1674,Rhodes University,10,19
5630,Laboratoire de Reproduction et Développement des Plantes,10,18
3444,University of North Texas,10,18
2841,National Brain Research Centre,10,17
4454,Indian Institute of Science Education and Research Kolkata,10,17
378,Henan Agricultural University,10,17
1302,Bose Institute,10,16
3036,Counsyl (United States),10,16
2323,Research Centre on Animal Cognition,10,15
2444,Institut National de Recherche et de Sécurité,10,13
3417,Indian Institute of Technology Kanpur,10,11
4493,Oklahoma State University Center for Health Sciences,10,11
1254,Indian Institute of Technology Guwahati,10,11
4679,Lunenfeld-Tanenbaum Research Institute,9,70
3446,University of Tasmania,9,64
2275,Central Institute of Mental Health,9,59
1531,Institut du Cerveau et de la Moelle Épinière,9,56
3733,Ludwig Institute for Cancer Research,9,51
5051,Institut Hospital del Mar d'Investigacions Mèdiques,9,49
2164,Skolkovo Institute of Science and Technology,9,49
894,Auburn University,9,47
3122,Copenhagen University Hospital,9,46
257,Argonne National Laboratory,9,45
1681,Government of Western Australia Department of Health,9,45
2607,United States Geological Survey,9,41
4826,ShanghaiTech University,9,39
2107,Simons Foundation,9,37
2089,Shenzhen University,9,37
322,Oklahoma Medical Research Foundation,9,36
3873,Leibniz Institute for Zoo and Wildlife Research,9,36
5979,Regeneron (United States),9,36
1134,Institut d'Investigació Biomédica de Bellvitge,9,35
3413,Visual Sciences (United States),9,35
3813,Johannes Gutenberg University of Mainz,9,35
2652,China Medical University,9,35
3436,Tokyo Metropolitan University,9,34
2019,University of Minho,9,34
1086,German Primate Center,9,33
4903,Florey Institute of Neuroscience and Mental Health,9,33
1471,Consorci Institut D'Investigacions Biomediques August Pi I Sunyer,9,33
2368,Royal Veterinary College,9,32
3595,National Institute of Health of Thailand,9,32
117,Osnabrück University,9,30
4970,University of Neuchâtel,9,30
1215,King Saud University,9,30
1321,Centre for Biomedical Network Research on Rare Diseases,9,29
4040,Yokohama City University,9,28
1292,Federal University of Paraná,9,28
1188,European Institute of Oncology,9,28
5412,National Institute for Nuclear Physics,9,27
193,Addis Ababa University,9,27
1359,Southern Medical University,9,27
571,Centro Andaluz de Biología del Desarrollo,9,27
1286,Tarbiat Modares University,9,26
5348,"National Academies of Sciences, Engineering, and Medicine",9,25
4023,Jinan University,9,25
2098,Institute for Basic Science,9,25
3219,National University of Colombia,9,24
3762,University of Malaya,9,24
408,Waseda University,9,24
614,Netherlands Institute of Ecology,9,24
3442,University of Memphis,9,24
176,University of Wollongong,9,23
2484,Federal University of Pernambuco,9,23
3274,Kenyatta University,9,23
287,University of Johannesburg,9,22
4801,University of Salford,9,22
4781,Quadram Institute,9,21
3332,Tokai University,9,20
4669,Lawson Health Research Institute,9,20
3325,New Mexico State University,9,20
907,Australian Institute of Marine Science,9,20
7472,UK Centre for Tobacco & Alcohol Studies,9,20
2714,Universidade Federal de Goiás,9,20
3376,The University of Texas Medical Branch at Galveston,9,19
4850,Kent State University,9,19
1026,Guangzhou University of Chinese Medicine,9,18
5752,Istituto Universitario Di Studi Superiori Di Pavia,9,18
3017,Cooperative Institute for Research in Environmental Sciences,9,18
1771,Graz University of Technology,9,18
1301,University of Pune,9,18
867,Aston University,9,17
2820,Paris-Saclay Institute of Neuroscience,9,17
2341,Hubei University,9,16
3233,Universidade Federal do Espírito Santo,9,16
1340,University of Tulsa,9,15
4977,University of Ulster,9,15
4961,Institute for Scientific Interchange,9,15
5347,Toyota Technological Institute At Chicago,9,14
4293,Wales Institute of Cognitive Neuroscience,9,13
3483,Kenyon College,9,12
1405,Agricultural University of Hebei,9,11
593,Anhui Agricultural University,9,11
6856,Moscow Engineering Physics Institute,9,10
1255,MIT Lincoln Laboratory,9,9
3900,Joint Genome Institute,8,95
410,University of Eastern Finland,8,85
239,National Institute of Genetics,8,70
5309,German Center for Diabetes Research,8,51
236,Institute for Research in Biomedicine,8,48
1357,Kobe University,8,46
4775,University of Newcastle Australia,8,42
6899,Centro Universitário da FEI,8,41
2880,Physical Sciences (United States),8,38
927,Child Mind Institute,8,38
164,Ikerbasque,8,37
1281,University of Rome Tor Vergata,8,37
3408,Tokyo Medical and Dental University,8,37
260,Kanazawa University,8,34
1544,University of Stirling,8,34
574,University of Granada,8,33
2345,University of Khartoum,8,33
38,University of Cagliari,8,31
4812,East China Normal University,8,31
1756,Institute for Research in Fundamental Sciences,8,30
4827,Natural Resources Institute Finland,8,30
2246,Virginia–Maryland College of Veterinary Medicine,8,29
820,Keele University,8,28
3210,University of Brasília,8,28
2146,National Institute for Public Health and the Environment,8,28
3514,University of Ljubljana,8,27
4550,Manchester University NHS Foundation Trust,8,26
679,National Institute of Infectious Diseases,8,26
2420,Churchill Hospital,8,26
241,National Institute of Information and Communications Technology,8,25
1290,Vienna Biocenter,8,25
3352,Juntendo University,8,25
4793,Manchester Metropolitan University,8,24
3294,Uniformed Services University of the Health Sciences,8,24
3566,Tokyo University of Agriculture,8,24
2976,The University of Texas at El Paso,8,23
3756,University of Toledo,8,23
2366,Centre for Ecology and Hydrology,8,23
2966,Max Planck Institute for Empirical Aesthetics,8,22
3197,University of La Laguna,8,22
5103,Lung Institute,8,22
544,Hospices Civils de Lyon,8,22
3430,Oakland University,8,22
5840,Pontifícia Universidade Católica de Goiás,8,22
1564,Biology Centre,8,22
2473,Centro de Biología Molecular Severo Ochoa,8,21
1269,Université Bourgogne Franche-Comté,8,21
440,Albany Medical Center Hospital,8,20
4914,National Yang Ming University,8,20
3989,Nuclear Institute for Agriculture and Biology,8,20
2861,Yangzhou University,8,20
182,Adam Mickiewicz University in Poznań,8,20
910,Australian Catholic University,8,20
4188,Rega Institute for Medical Research,8,20
7451,Texas Tech University,8,20
5872,Hunter Medical Research Institute,8,20
5636,University of Angers,8,19
5550,Hammersmith Hospital,8,19
4797,Monell Chemical Senses Center,8,19
3179,Tehran University of Medical Sciences,8,19
3515,University of Mississippi,8,18
1104,Beijing Forestry University,8,18
2979,Federal University of Para,8,18
77,Cardiovascular Institute Hospital,8,17
2482,National University of La Plata,8,17
1991,National University of Córdoba,8,17
1584,Trent University,8,17
